article_id_enc,product_type_name_enc,product_group_name_enc,garment_group_name_enc,colour_group_name_enc,avg_price_norm,purchase_count_norm
7881,68,5,7,29,0.16069826703747053,-0.9180289847217878
8879,16,3,5,1,0.20764887566479912,-0.33797086402435766
8026,59,4,16,1,0.976485020039474,-0.33797086402435766
10606,8,8,10,1,3.7863834447880556,-0.33797086402435766
1014,82,11,18,24,-0.5579788442663185,-0.9180289847217878
1345,77,4,17,47,-0.9674409360571713,-0.7730144545474303
5014,73,5,6,5,-0.795948615222411,-0.7730144545474303
9660,13,5,7,17,0.1752099110113315,-0.04794180367564255
8152,13,5,7,17,3.2579770422848062,-0.04794180367564255
10765,13,5,7,22,4.6393781361261,-0.04794180367564255
1624,48,5,6,5,-0.94159481034277,-0.4829853941987152
11717,73,5,6,5,-0.9607756086465914,-0.4829853941987152
4229,33,5,19,1,-0.94159481034277,-0.4829853941987152
8747,16,3,3,29,-0.40453245783574243,-0.4829853941987152
1600,58,5,1,1,-0.18961899007152905,-0.7730144545474303
1223,52,7,18,7,-0.40453245783574243,-0.6279999243730727
8858,23,3,6,47,-0.5675692434182316,-0.6279999243730727
3941,35,3,6,5,-0.6155212391777873,-0.6279999243730727
3124,77,4,16,20,-0.40453245783574243,-0.6279999243730727
3753,5,5,1,6,-0.94159481034277,-0.6279999243730727
2581,77,4,17,2,0.12293949551937217,-0.4829853941987152
3433,77,4,17,20,0.0941682980636421,-0.4829853941987152
2585,77,4,17,17,0.004657905979137637,-0.4829853941987152
7836,4,5,2,1,0.855006630781929,-0.9180289847217878
76,69,10,15,1,0.9764850200394692,-0.7730144545474303
6918,60,4,12,28,-0.11237053807191871,-0.7730144545474303
2316,73,5,5,47,0.20925308788657557,-0.6279999243730727
9832,68,5,7,9,0.19194033254799128,0.24208725667307257
7802,38,4,6,7,0.976485020039474,0.24208725667307257
10030,16,3,3,2,1.7437169521923725,0.24208725667307257
5400,16,3,3,20,4.045412748651064,0.24208725667307257
9561,16,3,3,1,1.7437169521923725,0.24208725667307257
7246,38,4,6,5,0.15445080701850836,0.24208725667307257
3677,48,5,5,1,-0.5579788442663185,-0.6279999243730727
10480,68,5,6,5,-0.5771596425701445,-0.9180289847217878
11675,16,3,19,49,0.18135374489919504,-0.9180289847217878
938,33,5,5,16,-0.4206443284109564,-0.6279999243730727
630,77,4,17,5,0.9324970559293734,-0.7730144545474303
10693,16,3,3,1,0.1915477356061227,-0.33797086402435766
4086,4,5,2,1,1.6995463138127112,-0.33797086402435766
6663,57,0,0,1,-0.5579788442663185,-0.33797086402435766
4083,77,4,16,47,0.4270510526264793,-0.33797086402435766
11276,57,0,0,7,0.13252989467128512,-0.33797086402435766
8941,86,5,6,1,-0.8740784003133156,-0.9180289847217878
11465,18,0,0,14,-0.7881484239121893,-0.4829853941987152
2455,68,5,7,25,-0.28396743992600115,-0.4829853941987152
1939,16,3,6,1,1.5902705657617917,-0.4829853941987152
11269,9,11,19,1,0.976485020039474,0.6771308471961452
11500,34,5,2,1,3.5083503961440354,0.6771308471961452
9050,77,4,16,1,2.510948884345271,0.6771308471961452
5755,9,11,19,17,0.2859762811018657,0.6771308471961452
11560,82,11,19,19,0.20925308788657557,0.6771308471961452
10471,68,5,19,8,2.510948884345271,0.6771308471961452
11559,9,11,19,19,0.96497654105718,0.6771308471961452
2501,34,5,8,1,-0.020916491759290886,-0.7730144545474303
2517,68,5,7,1,-0.7881484239121893,-0.4829853941987152
661,77,4,17,1,0.8230386336088934,-0.6279999243730727
6825,73,5,6,24,-0.19993727592830468,-0.6279999243730727
68,38,4,13,1,-0.7752972890486304,-0.9180289847217878
4242,55,8,10,14,-0.9443349243861763,-0.33797086402435766
2422,9,11,18,42,-0.48125565105103274,-0.33797086402435766
7451,60,4,11,20,-1.0183180035580603,-0.33797086402435766
11211,68,5,7,42,0.2002268298612451,-0.9180289847217878
440,16,3,3,1,0.2859762811018657,-0.9180289847217878
42,64,9,13,1,-0.7167073274605711,-0.9180289847217878
6118,16,3,3,5,-0.020916491759290886,-0.7730144545474303
8145,16,3,3,1,-0.5579788442663185,-0.7730144545474303
1329,73,5,6,5,-0.1801938408742365,-0.6279999243730727
1330,73,5,6,1,-0.18615906914672303,-0.6279999243730727
6201,8,8,10,1,0.8637978300045178,-0.6279999243730727
6704,77,4,17,1,1.444496498652739,1.8372470885910055
10946,34,5,8,31,4.622745856294583,1.8372470885910055
1615,52,7,18,22,-0.6347020374816088,1.8372470885910055
2067,68,5,7,1,-1.0225967970258385,1.8372470885910055
625,77,4,17,2,1.5647327028772748,1.8372470885910055
4208,16,3,7,40,0.9594705236617278,1.8372470885910055
1647,76,5,6,0,-0.020916491759290886,1.8372470885910055
2182,68,5,7,7,0.5928690539630268,1.8372470885910055
2118,14,5,8,22,6.271152583826622,1.8372470885910055
2117,14,5,8,19,6.133434452005175,1.8372470885910055
2186,68,5,7,2,0.5768162012287479,1.8372470885910055
11162,68,5,14,40,-0.5624882890920345,1.8372470885910055
1966,77,4,16,47,0.5466501803359207,1.8372470885910055
9105,64,9,18,17,-1.0183180035580603,1.8372470885910055
1614,52,7,18,23,-0.8648716171274797,1.8372470885910055
2246,77,4,16,20,0.1367045390080008,1.8372470885910055
10959,73,5,6,47,-0.7887541333323114,1.8372470885910055
1688,57,0,0,20,-0.7114252306968992,1.8372470885910055
6705,77,4,17,2,2.1752849140283756,1.8372470885910055
3868,77,4,16,1,-0.1948340211068605,1.8372470885910055
2674,77,4,16,1,0.13058783884302222,0.6771308471961452
3475,73,5,6,6,-0.17436287818987162,0.6771308471961452
3821,77,4,16,1,0.13572835506376582,0.6771308471961452
11588,38,4,16,1,0.18135374489919504,0.6771308471961452
7978,77,4,6,1,0.5754319645959135,0.6771308471961452
617,77,4,17,1,2.2828529045160297,0.6771308471961452
9707,34,5,8,1,1.6760610454479772,0.6771308471961452
11590,76,5,6,1,-0.20952767508021308,-0.7730144545474303
5489,5,5,1,30,0.19518716913043607,-0.7730144545474303
835,13,5,7,22,-0.6675834060024481,-0.04794180367564255
836,13,5,7,15,-0.7446902151838154,-0.04794180367564255
8775,16,3,3,47,0.5897489774389347,-0.33797086402435766
10295,16,3,3,1,0.9620994213116068,-0.33797086402435766
11543,16,3,6,1,1.5135473725465018,-0.7730144545474303
3798,86,5,6,17,-0.8648716171274797,-0.4829853941987152
3799,86,5,6,5,-0.8648716171274797,-0.4829853941987152
1113,18,0,0,43,-0.7881484239121893,-0.6279999243730727
6895,73,5,5,42,-1.1729807332957114,-0.7730144545474303
823,33,5,5,20,-0.17436287818987162,-0.9180289847217878
11452,18,0,0,1,-0.5579788442663185,-0.9180289847217878
1712,86,5,1,29,0.5928690539630268,-0.9180289847217878
4370,64,9,13,5,-0.94159481034277,-0.33797086402435766
3225,82,11,18,5,-0.8648716171274797,-0.33797086402435766
3899,68,5,7,1,-0.20850469917067585,-0.33797086402435766
3237,82,11,18,6,-0.17436287818987162,-0.33797086402435766
10670,4,5,2,17,0.9764850200394692,-0.04794180367564255
3795,86,5,6,47,-0.8780241645358154,-0.04794180367564255
3794,86,5,6,1,-0.8675794945350808,-0.04794180367564255
969,77,4,16,7,1.225835397989166,-0.9180289847217878
2038,68,5,7,7,-0.173979262223799,-0.9180289847217878
6625,58,5,1,2,0.050984100739607185,-0.9180289847217878
7955,68,5,7,17,0.18522661422178757,-0.33797086402435766
9743,21,8,10,1,1.3322248925810345,-0.33797086402435766
9660,13,5,7,17,0.1752099110113315,0.6771308471961452
3487,33,5,6,6,-0.19354367649369753,0.6771308471961452
2895,38,4,6,1,-0.6384170552583496,0.6771308471961452
5610,9,11,6,1,-0.7881484239121893,0.6771308471961452
4988,9,11,6,1,-0.8648716171274797,0.6771308471961452
6134,68,5,7,48,-0.5579788442663185,0.6771308471961452
7543,68,5,6,1,0.20925308788657557,0.6771308471961452
2183,68,5,7,40,0.5736882556592009,0.6771308471961452
10562,68,5,18,24,-0.5804843142761397,0.6771308471961452
246,77,4,16,1,0.20925308788657557,-0.9180289847217878
9489,77,4,17,1,0.8422194319127146,-0.9180289847217878
5131,82,11,18,40,-0.5579788442663185,-0.4829853941987152
3865,77,4,16,5,-0.19294233254687448,-0.4829853941987152
2015,34,5,8,0,3.0480112368522985,-0.1929563338500001
609,77,4,17,1,0.1612878639902571,-0.1929563338500001
636,77,4,17,16,0.09765571593706325,-0.1929563338500001
10524,68,5,7,11,-0.1887484769177387,-0.1929563338500001
9868,68,5,7,0,0.7335282415243887,-0.1929563338500001
10418,13,5,7,1,0.017445104848347423,-0.4829853941987152
10419,13,5,7,1,0.19007228958275404,-0.4829853941987152
2741,13,5,7,0,-0.25108607140516187,-0.4829853941987152
137,67,0,0,49,-1.1717643899886365,-0.9180289847217878
3995,77,4,16,47,-0.40453245783574243,-0.7730144545474303
8350,5,5,1,20,-0.8648716171274797,-0.7730144545474303
10811,16,3,3,5,0.1581042924097138,-0.7730144545474303
11532,16,3,14,9,1.6478129606732606,-0.7730144545474303
8321,34,5,8,24,1.7437169521923725,-0.4829853941987152
8320,34,5,8,1,0.976485020039474,-0.4829853941987152
11146,68,5,19,9,4.812644680803962,-0.9180289847217878
9819,68,5,7,0,0.544139989964493,-0.1929563338500001
5577,73,5,5,47,-0.9446277740745634,-0.1929563338500001
3520,77,4,16,1,0.5573783897466636,-0.33797086402435766
3548,77,4,16,1,0.5152324893999329,-0.33797086402435766
8437,5,5,1,47,0.5130769330191247,-0.33797086402435766
4776,68,5,7,47,4.045412748651064,-0.33797086402435766
642,77,4,17,1,0.13695623274139612,-0.04794180367564255
1115,40,0,0,43,-0.7114252306968992,-0.04794180367564255
10325,76,5,6,48,-0.2255116736667332,-0.04794180367564255
3135,77,4,16,2,0.1688455394598534,-0.04794180367564255
7734,0,0,0,1,-0.09763968497458117,-0.04794180367564255
3129,77,4,16,20,0.14998442112776433,-0.04794180367564255
8251,69,10,18,42,0.8614002302165408,-0.7730144545474303
3963,16,3,3,1,-0.40453245783574243,-0.7730144545474303
8012,16,3,3,24,-0.40453245783574243,-0.7730144545474303
3961,80,9,13,0,-1.0183180035580603,-0.7730144545474303
8047,58,5,1,2,0.3626994743171561,1.2571889678935753
2976,69,10,15,1,0.17728509071353532,1.2571889678935753
4056,5,5,1,20,-0.7114252306968992,1.2571889678935753
9196,69,10,15,1,1.1810802019469115,1.2571889678935753
7163,5,5,1,20,-0.17765913389838225,1.2571889678935753
8966,77,4,16,42,0.5928690539630268,1.2571889678935753
9950,77,4,16,1,0.5225394601823439,1.2571889678935753
5732,59,4,11,2,0.20925308788657557,1.2571889678935753
5187,59,4,11,2,0.20925308788657557,1.2571889678935753
7165,5,5,1,2,-0.47646045147507843,1.2571889678935753
11687,35,3,19,1,0.5433702196305796,1.2571889678935753
9217,16,3,6,47,-0.7114252306968992,-0.4829853941987152
11085,34,5,8,1,3.1787248252931595,-0.4829853941987152
8925,68,5,6,7,-0.5694873232486122,-0.4829853941987152
5,9,11,18,19,-0.3930239788534487,-0.6279999243730727
428,9,11,18,12,-0.17436287818987162,-0.6279999243730727
1810,9,11,18,7,-0.020916491759290886,-0.7730144545474303
2462,73,5,6,47,-0.94159481034277,-0.7730144545474303
4467,69,10,15,47,0.045877817628136905,-0.6279999243730727
5876,69,10,15,1,-0.5695832272401316,-0.6279999243730727
8467,69,10,15,1,-0.3654036292959454,-0.6279999243730727
1185,38,4,6,27,-0.5921206652471227,-0.4829853941987152
5581,73,5,5,29,-0.9497392723917817,-0.4829853941987152
6227,64,9,0,35,-0.7423702519604021,-0.4829853941987152
1344,68,5,6,9,-0.6542664517515073,-0.4829853941987152
9072,60,4,12,1,1.3601009861159254,-0.9180289847217878
1748,16,3,7,42,-0.9983699733220848,-0.7730144545474303
252,80,9,13,1,-0.6011356404499202,-0.7730144545474303
10071,0,0,0,11,-0.3278092646204522,-0.7730144545474303
11348,5,5,1,5,0.20925308788657557,-0.6279999243730727
7462,68,5,7,22,1.225835397989166,-0.6279999243730727
692,18,0,0,14,-0.9927436058196316,-0.04794180367564255
11511,18,0,0,14,-0.5579788442663185,-0.04794180367564255
6469,5,5,1,47,0.1662401476902527,-0.04794180367564255
3166,40,0,0,43,-0.7182450700938147,-0.04794180367564255
9614,87,0,0,7,0.05580670145599939,-0.04794180367564255
1114,40,0,0,14,-0.7190975500184313,-0.04794180367564255
6480,9,11,18,47,0.20925308788657557,0.09707272649871501
9986,86,5,5,1,-1.0950411967733507,0.09707272649871501
4599,9,11,18,19,0.5928690539630268,0.09707272649871501
4601,9,11,18,47,0.5928690539630268,0.09707272649871501
9148,2,0,0,8,-0.17436287818987162,0.09707272649871501
4067,9,11,18,19,0.5928690539630268,0.09707272649871501
10052,76,5,3,1,1.3601009861159254,-0.7730144545474303
10246,73,5,6,47,-0.5579788442663185,-0.7730144545474303
4015,82,11,18,40,-1.0183180035580603,0.09707272649871501
5429,5,5,1,6,-0.7255895125212602,0.09707272649871501
11068,76,5,5,1,-0.7139334889366337,0.09707272649871501
552,0,0,0,42,-0.8329036199544438,0.09707272649871501
10421,77,4,14,4,0.8524172230109133,-0.4829853941987152
65,64,9,18,10,-0.7994011589171,-0.4829853941987152
7944,68,5,7,0,0.1550097902833638,-0.4829853941987152
11034,68,5,7,12,0.8130646184909078,-0.4829853941987152
435,86,5,5,1,-1.0731202844261227,-0.33797086402435766
2026,9,11,18,1,-0.7114252306968992,-0.1929563338500001
11173,68,5,14,17,-0.5618150039270846,-0.1929563338500001
2027,9,11,18,47,-0.7881484239121893,-0.1929563338500001
9821,68,5,7,17,0.5768850553765067,-0.1929563338500001
1225,39,11,18,5,-0.47741949139026657,-0.1929563338500001
5202,52,7,18,17,0.6312306505706698,-0.1929563338500001
169,33,5,5,24,0.17637171936573598,1.112174437719218
2234,68,5,7,6,-0.7881484239121893,1.112174437719218
10626,68,5,6,1,0.5928690539630268,1.112174437719218
5690,13,5,7,24,0.20925308788657557,1.112174437719218
3128,77,4,16,2,-0.4223880373476646,1.112174437719218
7617,86,5,6,1,-0.17436287818987162,1.112174437719218
626,77,4,17,5,0.8557454467165941,1.112174437719218
632,77,4,17,5,1.3074907964825824,1.112174437719218
6173,77,4,5,1,-0.2020791317388986,1.112174437719218
677,73,5,5,5,-0.8502942104165786,1.5472180282422905
2393,33,5,5,5,-0.6676930105641864,1.5472180282422905
4834,77,4,5,5,-0.8288117163162947,1.5472180282422905
7644,68,5,6,6,-0.37767934021039334,1.5472180282422905
4833,77,4,5,1,-0.731852780890471,1.5472180282422905
6543,33,5,6,16,0.01744510484835198,1.5472180282422905
1494,76,5,5,5,-0.5027381451513121,1.5472180282422905
2385,77,4,5,7,-0.8067537982668999,1.5472180282422905
2382,77,4,5,1,-0.7866139600478856,1.5472180282422905
4838,33,5,5,7,-0.6047799921276477,1.5472180282422905
2263,77,4,5,17,-0.125643650498166,1.5472180282422905
4835,77,4,5,7,-0.8134670776732348,1.5472180282422905
6537,77,4,6,1,0.05580670145599939,1.5472180282422905
322,68,5,5,17,-0.3278092646204522,1.5472180282422905
2671,68,5,5,1,-0.6111096555679103,1.5472180282422905
2394,33,5,5,17,-0.6673093945981093,1.5472180282422905
4837,33,5,5,1,-0.46629462837405,1.5472180282422905
2230,33,5,5,1,-0.5027381451513121,1.5472180282422905
7811,77,4,17,2,-0.5707660431355374,-0.6279999243730727
6385,13,5,7,47,0.20925308788657557,-0.7730144545474303
1571,68,5,7,1,0.20925308788657557,-0.7730144545474303
2247,77,4,16,5,0.1739604190075401,-0.33797086402435766
10596,77,4,16,20,-0.2203967941190466,-0.33797086402435766
10595,77,4,16,7,0.13252989467128512,-0.33797086402435766
4709,73,5,6,47,-1.0758603984695292,-0.33797086402435766
3281,9,11,6,1,0.49701986472478193,-0.33797086402435766
7095,82,11,18,47,-0.7114252306969036,-0.33797086402435766
10806,9,11,18,47,-0.17436287818987162,-0.33797086402435766
10887,34,5,19,4,13.943471905355597,-0.9180289847217878
11228,68,5,7,42,0.5449170582034665,-0.7730144545474303
2972,3,10,15,1,-0.6456048070437852,1.692232558416648
4009,70,10,15,11,-0.7114252306968992,1.692232558416648
4522,70,10,15,1,-0.6583247048663182,1.692232558416648
1611,41,7,18,23,-0.3278092646204522,1.692232558416648
4523,70,10,15,37,-0.6347020374816088,1.692232558416648
1865,68,5,7,22,-0.09763968497458572,1.692232558416648
5923,3,10,15,1,-0.17436287818987162,1.692232558416648
5495,3,10,15,1,-0.9490425739768418,1.692232558416648
4010,70,10,15,7,-0.7114252306968992,1.692232558416648
7503,33,5,6,24,0.20925308788657557,1.692232558416648
5496,3,10,15,37,-0.7881484239121893,1.692232558416648
11203,3,10,15,7,-0.17436287818987162,1.692232558416648
61,2,0,0,1,-0.18587135717216535,1.692232558416648
2973,3,10,15,6,-1.0183180035580603,1.692232558416648
1610,41,7,18,20,-0.3278092646204522,1.692232558416648
5498,3,10,15,37,-0.7881484239121893,1.692232558416648
844,64,9,13,5,-0.7114252306968992,-0.6279999243730727
11426,77,4,17,5,0.5928690539630268,-0.6279999243730727
2214,77,4,17,2,-0.43927710390609576,2.9973633299858657
4377,5,5,19,24,-0.020916491759290886,2.9973633299858657
7991,16,3,3,1,0.17728509071353532,2.9973633299858657
2031,9,11,18,11,-0.19292531045882805,2.9973633299858657
6392,76,5,3,1,-0.020916491759290886,2.9973633299858657
3963,16,3,3,1,-0.40453245783574243,2.9973633299858657
8419,5,5,1,26,-0.17436287818987162,2.9973633299858657
5803,34,5,8,19,-0.25108607140516187,2.9973633299858657
2744,73,5,5,47,-0.9434668562572236,2.9973633299858657
5960,68,5,6,1,-0.6400726610066831,2.9973633299858657
3520,77,4,16,1,0.5573783897466636,2.9973633299858657
2674,77,4,16,1,0.13058783884302222,2.9973633299858657
9063,86,5,6,43,-0.94159481034277,2.9973633299858657
4996,77,4,3,1,0.05580670145599484,2.9973633299858657
5104,5,5,1,29,-0.17436287818987162,2.9973633299858657
6002,58,5,1,5,-0.09763968497458117,2.9973633299858657
9982,60,4,12,17,0.2002268298612451,2.9973633299858657
3120,77,4,16,1,-0.33265305555211466,2.9973633299858657
2034,82,11,18,11,-0.8679405448560917,2.9973633299858657
11162,68,5,14,40,-0.5624882890920345,2.9973633299858657
1472,68,5,7,2,-0.5618483618371801,2.9973633299858657
5625,5,5,1,47,-0.3278092646204522,2.9973633299858657
10426,5,5,14,40,0.18169562619236088,2.9973633299858657
2212,77,4,17,5,-0.227451585300065,2.9973633299858657
5210,60,4,12,1,0.05580670145599939,2.9973633299858657
11687,35,3,19,1,0.5433702196305796,2.9973633299858657
5587,73,5,5,1,-0.9439924101307515,-0.4829853941987152
8816,77,4,16,5,0.5034865338672118,-0.4829853941987152
10465,86,5,3,19,-0.12781747430593002,0.09707272649871501
6154,86,5,1,19,0.004657905979137637,0.09707272649871501
11240,13,5,7,1,-0.2031340756456059,0.09707272649871501
10850,86,5,1,19,0.5161458607477367,0.09707272649871501
328,57,0,0,1,-0.8648716171274797,-0.7730144545474303
3526,77,4,16,5,0.5209410603236909,-0.7730144545474303
1477,77,4,19,1,0.05580670145599939,-0.1929563338500001
2094,77,4,8,1,0.976485020039474,-0.1929563338500001
10282,33,5,5,5,0.20925308788657557,-0.1929563338500001
5467,33,5,19,1,0.5928690539630268,-0.1929563338500001
2093,33,5,8,1,1.3601009861159254,-0.1929563338500001
1704,78,0,0,1,-0.6347020374816088,-0.7730144545474303
3873,77,4,16,5,-0.17436287818987162,-0.9180289847217878
1746,58,5,17,1,-0.17436287818987162,0.09707272649871501
1592,58,5,1,20,-0.38151549987115496,0.09707272649871501
1798,58,5,17,1,-0.5835532420047517,0.09707272649871501
8064,5,5,1,20,0.18367869014814248,0.09707272649871501
4340,16,3,3,1,-0.09763968497458572,0.09707272649871501
5325,77,4,16,1,-0.40453245783574243,0.09707272649871501
11268,86,5,5,1,-0.7161466579716891,-0.7730144545474303
1616,52,7,18,20,-0.17436287818987162,-0.7730144545474303
11191,58,5,1,24,0.20925308788657557,-0.1929563338500001
1604,58,5,1,20,-0.3801728439898851,-0.1929563338500001
4283,5,5,1,47,-0.17436287818987162,-0.1929563338500001
4855,68,5,6,1,0.5832786548111139,-0.9180289847217878
3963,16,3,3,1,-0.40453245783574243,0.09707272649871501
5996,16,3,3,1,0.4931289027831492,0.09707272649871501
5995,16,3,3,1,0.8997618268241835,0.09707272649871501
7050,16,3,5,16,-0.8648716171274797,0.09707272649871501
3964,16,3,3,48,-0.3278092646204522,0.09707272649871501
6339,16,3,14,1,0.5928690539630268,0.09707272649871501
4888,16,3,3,1,-0.40453245783574243,0.09707272649871501
7373,16,3,3,11,0.2859762811018657,0.09707272649871501
6092,68,5,19,11,-0.5835532420047517,1.2571889678935753
11533,16,3,19,42,-0.19260594857661828,1.2571889678935753
6093,68,5,19,15,-0.5719285157600109,1.2571889678935753
11725,77,4,6,1,-0.18749106902893609,1.2571889678935753
8715,16,3,6,1,-0.17436287818987162,1.2571889678935753
11442,76,5,19,24,0.20925308788657557,1.2571889678935753
6083,16,3,19,1,-0.17436287818987162,1.2571889678935753
7871,59,4,16,1,0.5928690539630268,1.2571889678935753
6095,35,3,16,27,0.976485020039474,1.2571889678935753
9967,16,3,1,19,0.19646588901736123,1.2571889678935753
11553,68,5,6,29,-0.20326194763429986,1.2571889678935753
9163,68,5,19,42,-0.5579788442663185,1.2571889678935753
9104,5,5,1,1,0.976485020039474,1.2571889678935753
8309,34,5,8,1,0.9764850200394692,-0.9180289847217878
10201,58,5,1,29,-0.20631583159953445,-0.7730144545474303
11132,5,5,1,20,0.976485020039474,-0.6279999243730727
3694,5,5,1,20,0.1325298946712895,-0.6279999243730727
5994,31,0,0,47,-0.9588575288162107,-0.04794180367564255
8030,70,10,15,11,-0.8103981499446273,-0.04794180367564255
507,86,5,5,47,-0.9761202472896513,-0.04794180367564255
7055,3,10,15,11,-0.7293273091138,-0.04794180367564255
5716,3,10,15,6,-0.6653913147677285,-0.04794180367564255
7642,16,3,3,29,0.014631921097123201,-0.04794180367564255
5720,70,10,15,6,-0.9063021414637346,-0.04794180367564255
1446,58,5,9,1,-0.18258322032008134,-0.6279999243730727
880,4,5,2,1,3.2781808164981694,-0.6279999243730727
558,77,4,16,1,0.976485020039474,-0.6279999243730727
4517,16,3,3,1,0.8997618268241835,0.09707272649871501
3168,8,8,10,4,1.206654599685345,0.09707272649871501
2602,58,5,1,1,-0.7124226322086985,0.09707272649871501
4145,16,3,3,42,0.05580670145599939,0.09707272649871501
7402,60,4,12,1,0.19637166755200552,0.09707272649871501
11151,53,0,0,14,-0.7114252306968992,-0.9180289847217878
4885,9,11,18,19,-0.6347020374816088,-0.6279999243730727
2137,9,11,18,1,-0.8648716171274797,-0.6279999243730727
2060,10,11,18,1,-0.8648716171274797,-0.6279999243730727
6999,34,5,8,0,1.7437169521923725,-0.7730144545474303
9153,60,4,12,1,3.2781808164981694,4.302494101555084
1037,59,4,17,2,0.20925308788657557,4.302494101555084
5035,73,5,6,47,-0.9537170748707907,4.302494101555084
11262,6,5,6,25,0.05580670145599484,4.302494101555084
7429,9,11,18,40,-0.23190527310134038,4.302494101555084
10740,73,5,6,47,0.5609010567899866,4.302494101555084
2689,59,4,11,5,-0.5579788442663185,4.302494101555084
4461,9,11,18,22,0.05580670145599939,4.302494101555084
9386,33,5,6,1,0.976485020039474,4.302494101555084
2173,86,5,6,29,-0.17436287818987162,4.302494101555084
1039,59,4,17,2,0.20925308788657557,4.302494101555084
10889,9,11,18,1,-0.5655177319474773,4.302494101555084
4150,13,5,7,5,-0.5645156603282651,4.302494101555084
8420,86,5,1,26,0.20925308788657557,4.302494101555084
11062,9,11,19,14,0.17089149127892814,4.302494101555084
130,86,5,5,0,-0.8648716171274797,4.302494101555084
8263,73,5,6,47,-0.6347020374816088,4.302494101555084
8923,68,5,6,47,-0.5579788442663185,4.302494101555084
3492,73,5,5,5,-0.5771596425701445,4.302494101555084
4822,77,4,16,1,-0.3650748156107352,4.302494101555084
10930,86,5,14,11,-0.1999537755397471,4.302494101555084
1036,59,4,17,17,0.20925308788657557,4.302494101555084
3329,82,11,18,1,-0.34140023027573185,4.302494101555084
4821,77,4,16,1,-0.19354367649369753,4.302494101555084
8206,68,5,7,19,0.5928690539630268,4.302494101555084
6613,60,4,12,4,0.20925308788657557,4.302494101555084
7823,9,11,18,17,-0.18082954733230566,4.302494101555084
2688,59,4,11,1,-0.17436287818987162,4.302494101555084
11091,9,11,18,47,-0.18075647762448316,4.302494101555084
11269,9,11,19,1,0.976485020039474,4.302494101555084
2690,59,4,11,20,-0.17436287818987162,4.302494101555084
3489,73,5,5,47,-0.5579788442663185,4.302494101555084
7653,9,11,6,1,0.03438814335006023,4.302494101555084
9686,60,4,12,24,0.20925308788657557,4.302494101555084
10797,68,5,5,48,-0.5819548421460986,-0.4829853941987152
6900,73,5,5,42,-0.9445457023895122,-0.4829853941987152
10404,73,5,5,47,-0.7114252306968992,-0.4829853941987152
11067,76,5,5,5,-0.7138411950790007,-0.4829853941987152
2351,16,3,6,5,-0.7728037852691295,-0.04794180367564255
2927,38,4,6,5,-0.5656511635878507,-0.04794180367564255
1795,76,5,7,1,-0.4887023139219319,-0.04794180367564255
9930,16,3,3,9,0.19449862765286474,-0.04794180367564255
5059,5,5,3,12,-0.27793918903051557,-0.04794180367564255
9881,16,3,3,1,0.976485020039474,-0.04794180367564255
8822,77,4,6,1,-0.6347020374816088,-0.04794180367564255
11051,34,5,8,11,4.045412748651064,-0.9180289847217878
2612,58,5,1,47,-0.37767934021039334,-0.33797086402435766
2621,58,5,1,16,-0.21282677238847042,-0.33797086402435766
4150,13,5,7,5,-0.5645156603282651,-0.33797086402435766
9636,77,4,16,1,-0.19528738543040572,-0.9180289847217878
87,60,4,5,1,-0.94159481034277,-0.7730144545474303
9711,68,5,7,5,0.20158076856504326,-0.7730144545474303
11605,68,5,7,11,0.5757214202794068,0.6771308471961452
2135,68,5,7,20,-0.5387021419709778,0.6771308471961452
8208,13,5,7,1,0.20378656036998627,0.6771308471961452
628,77,4,17,5,1.2234550117381255,0.6771308471961452
3944,77,4,16,1,-0.25108607140516187,0.6771308471961452
7662,5,5,1,12,0.4695639220098794,0.6771308471961452
2136,68,5,7,17,-0.40453245783574243,0.6771308471961452
9475,68,5,7,40,0.976485020039474,0.6771308471961452
9822,68,5,7,20,0.5838327667621115,0.6771308471961452
832,13,5,7,1,-0.6548566301608567,0.6771308471961452
632,77,4,17,5,1.3074907964825824,0.6771308471961452
756,17,3,17,20,1.3601009861159208,-0.4829853941987152
7491,33,5,6,1,0.5028471739237516,-0.4829853941987152
1620,16,3,6,16,-0.5579788442663185,-0.9180289847217878
7991,16,3,3,1,0.17728509071353532,-0.9180289847217878
420,75,0,0,42,-0.5579788442663185,-0.9180289847217878
27,38,4,13,1,-0.8362922276547883,-0.7730144545474303
10673,4,5,2,5,0.8230386336088934,-0.7730144545474303
8105,77,4,16,5,-0.17436287818987162,-0.7730144545474303
7541,68,5,6,12,0.17856381060046014,-0.4829853941987152
9053,86,5,1,1,-0.1887484769177387,-0.6279999243730727
2736,4,5,8,1,0.9457957427533541,-0.4829853941987152
6877,58,5,1,2,-0.18970751683293136,-0.4829853941987152
9438,5,5,1,1,-0.20998436075411714,-0.4829853941987152
3716,9,11,18,1,0.05580670145599939,-0.7730144545474303
3717,9,11,18,47,0.008238321662516031,-0.7730144545474303
3152,77,4,16,1,0.1269231997824756,-0.1929563338500001
1111,77,4,16,16,-0.17436287818987162,-0.1929563338500001
3869,77,4,16,5,-0.7142064464509532,-0.1929563338500001
5135,77,4,17,2,0.18367869014814248,-0.1929563338500001
7791,68,5,7,1,0.5928690539630268,-0.6279999243730727
6111,16,3,3,5,-0.5868779137107467,-0.9180289847217878
5620,68,5,7,1,0.15439600473764162,-0.9180289847217878
