article_id,item_popularity,item_avg,product_type_name,product_group_name,colour_group_name,garment_group_name
904452005,184,0.060858142962417074,Shirt,Garment Upper body,Beige,Blouses
904467002,66,0.0816746276322548,Jacket,Garment Upper body,Greenish Khaki,Outdoor
904708001,39,0.06158757062146895,Dress,Garment Full body,Black,Dresses Ladies
904712002,44,0.06476579352850541,Dress,Garment Full body,Black,Dresses Ladies
904823002,38,0.06740410347903658,Vest top,Garment Upper body,Dark Orange,Unknown
904829001,22,0.12160015408320497,Dress,Garment Full body,Dark Yellow,Unknown
904838002,10,0.29580508474576267,Coat,Garment Upper body,Beige,Unknown
904995002,29,0.033795441262419644,Belt,Accessories,Grey,Accessories
905070001,223,0.025127460667325328,Top,Garment Upper body,Light Beige,Jersey Fancy
905132001,31,0.06661016949152546,Jacket,Garment Upper body,Black,Trousers Denim
905254007,10,0.016584745762711864,Cardigan,Garment Upper body,Dark Yellow,Knitwear
905320001,17,0.025242273180458626,Vest top,Garment Upper body,Light Orange,Jersey Fancy
905366003,14,0.008427360774818402,T-shirt,Garment Upper body,Greenish Khaki,Jersey Basic
905614001,560,0.03961588983050843,Dress,Garment Full body,White,Dresses Ladies
905778003,21,0.04231557707828895,Trousers,Garment Lower body,Blue,Trousers
905783001,13,0.033846153846153845,Trousers,Garment Lower body,Light Turquoise,Trousers
905889001,138,0.049763448784082634,Boots,Shoes,Black,Shoes
905932002,30,0.04231581920903955,Trousers,Garment Lower body,Beige,Trousers
906097001,14,0.08404842615012108,Cardigan,Garment Upper body,Yellow,Knitwear
906114003,32,0.016600105932203384,T-shirt,Garment Upper body,Dark Yellow,Jersey Fancy
906183001,15,0.04956949152542372,Trousers,Garment Lower body,Blue,Unknown
906226001,463,0.033048284950763424,Sweater,Garment Upper body,Black,Knitwear
906293002,496,0.05465671131765979,Dress,Garment Full body,Black,Jersey Fancy
906393002,518,0.04032141221124268,Dress,Garment Full body,Black,Jersey Fancy
906449004,130,0.06646949152542372,Skirt,Garment Lower body,Turquoise,Trousers
906612001,331,0.0668962056428902,Trousers,Garment Lower body,Blue,Trousers Denim
906635003,808,0.021584787716059723,Trousers,Garment Lower body,Light Beige,Jersey Fancy
906636008,136,0.06449987537387836,Dress,Garment Full body,Orange,Jersey Fancy
906880002,88,0.038521186440677944,Vest top,Garment Upper body,Off White,Blouses
907027001,3,0.013542372881355931,Necklace,Accessories,Silver,Accessories
907034001,4,0.06777966101694916,Sneakers,Shoes,Black,Shoes
907121001,268,0.04973387300784204,Dress,Garment Full body,White,Dresses Ladies
907149004,77,0.03340435835351087,Dress,Garment Full body,Purple,Jersey Basic
907188002,149,0.05023444431805265,Skirt,Garment Lower body,Beige,Skirts
907188003,78,0.05025814863102992,Skirt,Garment Lower body,Yellow,Skirts
907396002,2,0.022016949152542376,Belt,Accessories,Yellowish Brown,Accessories
907702001,183,0.016521163286097977,Top,Garment Upper body,Light Green,Jersey Fancy
907736002,58,0.049360900058445296,Sweater,Garment Upper body,Black,Knitwear
907846002,21,0.024929782082324454,Sweater,Garment Upper body,Grey,Jersey Basic
907939001,87,0.03347691408533018,Dress,Garment Full body,Black,Blouses
907941001,46,0.04958032424465731,Dress,Garment Full body,Yellow,Blouses
908149001,43,0.06594363421363818,Dress,Garment Full body,Pink,Unknown
908220002,16,0.011365466101694914,T-shirt,Garment Upper body,Dark Blue,Jersey Fancy
908230001,772,0.016584460349521418,Vest top,Garment Upper body,Black,Jersey Basic
908292001,159,0.05010030913548672,Top,Garment Upper body,Black,Knitwear
908292003,6,0.05039548022598869,Top,Garment Upper body,Dark Blue,Knitwear
908322001,122,0.033044040011114176,Shirt,Garment Upper body,Light Blue,Blouses
908362001,6,0.08472881355932205,Trousers,Garment Lower body,Black,Unknown
908381002,1,0.0274406779661017,T-shirt,Garment Upper body,Grey,Jersey Fancy
908466003,16,0.03266419491525423,Trousers,Garment Lower body,Blue,Trousers Denim
908467002,19,0.04208563782337199,Sweater,Garment Upper body,Off White,Jersey Fancy
908654001,22,0.012913713405238829,Necklace,Accessories,Gold,Accessories
908659001,25,0.06487728813559322,Boots,Shoes,Light Beige,Shoes
908728005,55,0.06430446841294297,Dress,Garment Full body,Black,Dresses Ladies
908799002,379,0.03302334421537518,Dress,Garment Full body,Black,Special Offers
908927001,97,0.024257207758168777,Shirt,Garment Upper body,White,Blouses
909059001,302,0.041766303737793456,Trousers,Garment Lower body,Dark Grey,Trousers
909059002,365,0.04162423960993759,Trousers,Garment Lower body,Blue,Trousers
909080001,195,0.042699521946979575,Blouse,Garment Upper body,White,Blouses
909081003,206,0.03341838077999016,Sweater,Garment Upper body,Beige,Knitwear
909087001,318,0.024650943396226387,Vest top,Garment Upper body,White,Jersey Fancy
909093003,466,0.03236331563250175,Shirt,Garment Upper body,White,Blouses
909100002,21,0.09707748184019371,Jacket,Garment Upper body,Dark Grey,Outdoor
909185002,311,0.048742165785601296,Dress,Garment Full body,Black,Dresses Ladies
909269001,54,0.041955116133082226,Dress,Garment Full body,Orange,Unknown
909294001,73,0.05016206175992562,Dress,Garment Full body,Blue,Unknown
909357001,75,0.06624768361581922,Dress,Garment Full body,Black,Dresses Ladies
909427001,23,0.048704495210022104,Shorts,Garment Lower body,Black,Shorts
909519003,218,0.022097341004509392,Top,Garment Upper body,Black,Jersey Fancy
909602001,30,0.021168361581920907,Ring,Accessories,Gold,Accessories
909734001,355,0.04129200286464553,Hoodie,Garment Upper body,Dark Grey,Jersey Fancy
909820001,29,0.1321537112799533,Dress,Garment Full body,Greyish Beige,Knitwear
909829002,5,0.013542372881355933,T-shirt,Garment Upper body,Dark Blue,Jersey Fancy
909884001,229,0.033324846421434476,Top,Garment Upper body,White,Jersey Fancy
909888001,29,0.024703682057276438,Top,Garment Upper body,Off White,Jersey Fancy
909895003,22,0.03355624036979969,T-shirt,Garment Upper body,Dark Blue,Knitwear
909911001,660,0.04182367745249084,Trousers,Garment Lower body,Dark Grey,"Under-, Nightwear"
909916001,839,0.033398395991999764,Leggings/Tights,Garment Lower body,Black,"Under-, Nightwear"
909989002,2,0.02880508474576271,Sweater,Garment Upper body,Light Green,Jersey Basic
910042003,22,0.021661016949152543,Dress,Garment Full body,Light Pink,Jersey Fancy
910199002,191,0.008203212352471378,Necklace,Accessories,Silver,Accessories
910227003,65,0.018151499348109515,Vest top,Garment Upper body,Light Pink,Blouses
910237001,341,0.008182762562751624,Necklace,Accessories,Gold,Accessories
910248001,42,0.01665133171912832,Necklace,Accessories,Gold,Accessories
910292001,124,0.01650847457627117,Polo shirt,Garment Upper body,Black,Jersey Basic
910314001,102,0.008080093054170817,Ring,Accessories,Silver,Accessories
910314002,60,0.00827429378531073,Ring,Accessories,White,Accessories
910426001,172,0.048754138746551025,Skirt,Garment Lower body,Off White,Skirts
910439001,56,0.03311440677966099,Trousers,Garment Lower body,Black,Trousers
910449002,4,0.033881355932203386,Trousers,Garment Lower body,Dark Grey,Trousers
910450001,10,0.02528813559322034,Trousers,Garment Lower body,Greenish Khaki,Trousers
910477001,75,0.032776949152542346,Sweater,Garment Upper body,Light Grey,Jersey Fancy
910555001,1,0.025406779661016947,Garment Set,Garment Full body,Black,Accessories
910601001,1500,0.04133927683615866,Trousers,Garment Lower body,Black,Trousers
910601003,946,0.04159225283978951,Trousers,Garment Lower body,Beige,Trousers
911056002,49,0.01643756485645104,Socks,Socks & Tights,Light Beige,"Under-, Nightwear"
911489001,21,0.01300322841000807,Other accessories,Accessories,Gold,Accessories
911813001,240,0.03337132768361582,Top,Garment Upper body,Dark Blue,Jersey Fancy
911867001,96,0.06280949858757062,Shirt,Garment Upper body,Light Beige,Blouses
911918005,13,0.03388135593220338,Top,Garment Upper body,White,Jersey Fancy
912088001,737,0.01320778235172368,Socks,Socks & Tights,Black,Socks and Tights
912089001,17,0.016502492522432705,Socks,Socks & Tights,Black,Socks and Tights
912095003,372,0.03298696919992726,Dress,Garment Full body,Black,Jersey Fancy
912100004,84,0.04950665859564161,Dress,Garment Full body,Black,Jersey Fancy
912247001,113,0.04157297135143237,Cardigan,Garment Upper body,White,Unknown
912375003,116,0.027444769140853302,Vest top,Garment Upper body,Black,Jersey Fancy
912460003,1,0.016932203389830508,Underwear bottom,Underwear,Black,"Under-, Nightwear"
912791002,3,0.008457627118644067,T-shirt,Garment Upper body,White,Jersey Fancy
912820001,112,0.04163831719128325,Bag,Accessories,Black,Accessories
912861001,45,0.024795480225988684,Bra,Underwear,Black,"Under-, Nightwear"
912919001,7,0.012573849878934623,Hair clip,Accessories,Silver,Accessories
912925001,44,0.0663370570107858,Jacket,Garment Upper body,Black,Outdoor
913033002,264,0.041322226502311356,Skirt,Garment Lower body,Black,Skirts
913340001,560,0.041385230024213224,Pyjama bottom,Nightwear,Beige,"Under-, Nightwear"
913340002,523,0.04156946559937789,Pyjama bottom,Nightwear,Dark Grey,"Under-, Nightwear"
913597001,253,0.0417655925504121,Sweater,Garment Upper body,Black,Knitwear
913601001,12,0.04807627118644067,Sneakers,Shoes,Light Beige,Shoes
913682001,5,0.0593050847457627,Dress,Garment Full body,Greenish Khaki,Blouses
913717002,292,0.018490016252611992,Dress,Garment Full body,Light Purple,Dresses Ladies
913754003,481,0.02473473342964864,Bodysuit,Garment Upper body,Black,Jersey Fancy
913778001,100,0.029462711864406785,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
913875002,20,0.03373135593220339,Leggings/Tights,Garment Lower body,Dark Purple,Jersey Fancy
914133002,12,0.01326694915254237,T-shirt,Garment Upper body,White,Jersey Basic
914166001,11,0.04158551617873652,Shirt,Garment Upper body,Dark Blue,Shirts
914200001,127,0.05705071399973304,Sneakers,Shoes,Light Beige,Shoes
914319002,414,0.049832801113567256,Dress,Garment Full body,Black,Dresses Ladies
914414002,53,0.01650911416693315,Bra,Underwear,Greenish Khaki,"Under-, Nightwear"
914552001,25,0.0407871186440678,Sweater,Garment Upper body,Black,Knitwear
914868002,193,0.03258645824185482,Sweater,Garment Upper body,Black,Knitwear
914882001,2,0.018288135593220338,Blouse,Garment Upper body,Light Beige,Dresses/Skirts girls
914886005,36,0.033492937853107335,Sweater,Garment Upper body,Black,Jersey Fancy
914889001,4,0.016084745762711863,Blouse,Garment Upper body,White,Jersey Fancy
914956001,10,0.0235,Dress,Garment Full body,Pink,Jersey Fancy
914958001,39,0.04173446327683613,Sweater,Garment Upper body,White,Unknown
915009001,9,0.013418079096045197,T-shirt,Garment Upper body,White,Jersey Fancy
915449001,252,0.006532284100080711,Earring,Accessories,Gold,Accessories
915487001,515,0.049645450057594104,Dress,Garment Full body,Light Beige,Dresses Ladies
916058001,312,0.033393633202955415,Trousers,Garment Lower body,Black,Jersey Basic
916266001,39,0.014677096914385053,Blouse,Garment Upper body,Black,Blouses
916272001,13,0.1342255541069101,Blouse,Garment Upper body,White,Unknown
916288001,44,0.13347457627118647,Leggings/Tights,Garment Lower body,Black,Unknown
916300001,10,0.5060813559322034,Dress,Garment Full body,Dark Red,Unknown
916300002,22,0.5010208012326658,Dress,Garment Full body,Black,Unknown
916306001,31,0.2826566429743028,Coat,Garment Upper body,Grey,Unknown
916394001,240,0.04771348870056493,Shorts,Garment Lower body,Blue,Shorts
916468001,1260,0.0324898843153076,Cardigan,Garment Upper body,Black,Knitwear
916774002,53,0.028884234090182277,Blouse,Garment Upper body,Light Purple,Blouses
916782003,23,0.159421518054532,Jacket,Garment Upper body,Dark Green,Outdoor
916819001,38,0.016603479036574487,Hat/brim,Accessories,Off White,Accessories
916861001,107,0.07835308094408368,Dress,Garment Full body,Yellowish Brown,Blouses
916866001,207,0.041471874232375285,Shirt,Garment Upper body,White,Blouses
916916001,59,0.033366848606722184,Bodysuit,Garment Upper body,Black,Unknown
917294005,66,0.02505829481253207,Top,Garment Upper body,Yellowish Brown,Jersey Basic
917297002,66,0.05797688751926035,Hoodie,Garment Upper body,Off White,Jersey Basic
917334001,136,0.058009596211365866,Dress,Garment Full body,Black,Dresses Ladies
917402001,7,0.05898062953995157,Dress,Garment Full body,Black,Dresses Ladies
917405002,5,0.013542372881355933,Other accessories,Accessories,Black,Accessories
917434001,210,0.011442857142857144,Vest top,Garment Upper body,White,Jersey Fancy
917434002,492,0.011563077029075422,Vest top,Garment Upper body,Pink,Jersey Fancy
917434003,193,0.01141362957758848,Vest top,Garment Upper body,Dark Grey,Jersey Fancy
917622001,33,0.022552131484334874,Bikini top,Swimwear,Other Green,Jersey Fancy
917624001,66,0.019570621468926554,Swimwear bottom,Swimwear,Other Green,Jersey Fancy
917671001,1,0.42203389830508475,Shirt,Garment Upper body,Black,Unknown
917843002,111,0.016632004886242162,Top,Garment Upper body,White,Jersey Basic
917843005,78,0.016708604954367656,Top,Garment Upper body,Grey,Jersey Basic
918114001,12,0.029059322033898303,Trousers,Garment Lower body,Black,Jersey Fancy
918249001,27,0.0586754551161331,Dress,Garment Full body,Light Blue,Dresses Ladies
918292011,1537,0.041383721314910145,Leggings/Tights,Garment Lower body,White,Jersey Fancy
918412001,1,0.00835593220338983,T-shirt,Garment Upper body,Light Yellow,Jersey Fancy
918485001,53,0.0664365206267988,Blouse,Garment Upper body,Light Beige,Blouses
918603001,144,0.04973034369114885,Sweater,Garment Upper body,Beige,Knitwear
918632001,60,0.016532485875706205,Necklace,Accessories,Gold,Accessories
918640001,340,0.021378713858424665,Earring,Accessories,Gold,Accessories
918835002,108,0.02480900816070304,Vest top,Garment Upper body,Light Purple,Knitwear
918892001,1098,0.0328210922787192,Leggings/Tights,Garment Lower body,Black,Jersey Fancy
918894001,924,0.016462891628145838,Bodysuit,Garment Upper body,Black,Jersey Fancy
918944001,56,0.16172245762711876,Jacket,Garment Upper body,Black,Outdoor
918983001,4,0.021491525423728813,Dress,Garment Full body,Light Pink,Woven/Jersey/Knitted mix Baby
919391002,146,0.048470280938007836,Dress,Garment Full body,Black,Blouses
919391003,181,0.04877095233636111,Dress,Garment Full body,Black,Blouses
919541001,226,0.016574621268936527,T-shirt,Garment Upper body,Dark Grey,Jersey Fancy
919547001,2,0.02413559322033898,Dress,Garment Full body,Yellow,Dresses/Skirts girls
919593001,37,0.0606500229042602,Jacket,Garment Upper body,Light Blue,Outdoor
919978001,151,0.03345482096756086,Sweater,Garment Upper body,Green,Knitwear
919986001,377,0.024855280312907388,Top,Garment Upper body,Black,Jersey Fancy
920084004,286,0.058503437240725285,Cardigan,Garment Upper body,Light Beige,Knitwear
920159001,136,0.016561689930209355,Top,Garment Upper body,Black,Blouses
920529001,356,0.033458531708246225,Top,Garment Upper body,White,Jersey Fancy
920700005,137,0.030874551527898052,Vest top,Garment Upper body,Other Green,Jersey Fancy
920777001,10,0.04889152542372881,Sneakers,Shoes,Dark Red,Shoes
920829001,164,0.032814799503927246,Trousers,Garment Lower body,Blue,Trousers
920830001,260,0.03331668839634953,Shirt,Garment Upper body,White,Blouses
921090004,504,0.024685028248587527,Dress,Garment Full body,Black,Dresses Ladies
921169002,13,0.04235593220338984,Unknown,Unknown,Dark Beige,Trousers
921226007,367,0.01658167459474436,Top,Garment Upper body,Dark Red,Jersey Fancy
921378001,356,0.033097743286993025,Blouse,Garment Upper body,White,Blouses
921429001,4,0.056025423728813556,Leggings/Tights,Garment Lower body,Green,Jersey Fancy
921531002,35,0.024471670702179173,Jumpsuit/Playsuit,Garment Full body,Black,Jersey Fancy
921534001,21,0.016443099273607747,T-shirt,Garment Upper body,Light Orange,Jersey Fancy
922037003,243,0.06663130362000434,Trousers,Garment Lower body,Black,Trousers
922048001,97,0.08408561943036882,Trousers,Garment Lower body,Greenish Khaki,Trousers
922061001,14,0.08468401937046006,Trousers,Garment Lower body,Black,Trousers
922071003,9,0.02453295668549906,Scarf,Accessories,Pink,Accessories
922135001,16,0.009741525423728813,Giftbox,Accessories,Light Pink,Accessories
922135003,2,0.009135593220338984,Giftbox,Accessories,Other Pink,Accessories
922256001,33,0.0844524910118131,Jacket,Garment Upper body,Black,Blouses
922408001,299,0.03331715889121939,Blouse,Garment Upper body,Black,Blouses
923028002,143,0.13147990992058792,Jacket,Garment Upper body,Off White,Special Offers
923128001,216,0.08310381355932196,Dress,Garment Full body,Off White,Special Offers
923134002,318,0.024919784671143756,Trousers,Garment Lower body,Black,Jersey Fancy
923134003,707,0.02453079375734179,Trousers,Garment Lower body,Light Purple,Jersey Fancy
923150001,1,0.022016949152542376,Hoodie,Garment Upper body,White,Jersey Fancy
923218001,57,0.03625542670234908,Blouse,Garment Upper body,Pink,Unknown
923350002,3,0.008192090395480226,Hair/alice band,Accessories,Light Pink,Accessories
923353003,19,0.02490454950936664,Top,Garment Upper body,Light Purple,Jersey Fancy
923364001,1,0.04676271186440678,Boots,Shoes,Black,Shoes
923397001,1,0.016932203389830508,Belt,Accessories,Black,Accessories
923466002,534,0.01876772678220018,Top,Garment Upper body,Light Purple,Jersey Fancy
923522001,3,0.042355932203389825,Dress,Garment Full body,Dark Red,Jersey Fancy
923657001,10,0.008028813559322034,Hair/alice band,Accessories,Silver,Accessories
923727002,113,0.06503134843257835,Skirt,Garment Lower body,Light Turquoise,Trousers
923755003,280,0.03344582324455222,Blouse,Garment Upper body,Dark Red,Blouses
924064001,30,0.03363220338983052,Pyjama set,Nightwear,Pink,"Under-, Nightwear"
924137001,298,0.011487259697417823,Earring,Accessories,Gold,Accessories
924142001,203,0.008210152792852964,Necklace,Accessories,Gold,Accessories
924228001,79,0.08001652006007301,Jacket,Garment Upper body,Black,Outdoor
924243002,1001,0.04190223335986079,Sweater,Garment Upper body,Black,Knitwear
924315002,6,0.031621468926553674,Dress,Garment Full body,Black,Dresses/Skirts girls
924880001,63,0.04905192359429646,Dress,Garment Full body,Black,Dresses Ladies
924979001,4,0.042411016949152544,Bodysuit,Garment Upper body,Dark Orange,Jersey Fancy
925139003,28,0.01646186440677965,Unknown,Unknown,Light Purple,Accessories
925353005,17,0.008310069790628113,Other accessories,Accessories,Other Purple,Accessories
925521002,42,0.016680790960451962,Top,Garment Upper body,White,Jersey Basic
925666003,204,0.03311972416085089,Hoodie,Garment Upper body,Black,Jersey Fancy
925763001,44,0.09772573189522343,Blouse,Garment Upper body,White,Blouses
925916002,181,0.022094297218840705,Blouse,Garment Upper body,Light Pink,Blouses
926164001,239,0.02513027444862062,Pyjama bottom,Nightwear,Grey,"Under-, Nightwear"
926306002,388,0.016523195876288643,Top,Garment Upper body,White,Jersey Fancy
926354001,170,0.021133798604187425,Blouse,Garment Upper body,White,Blouses
926469001,145,0.04169070718877845,Top,Garment Upper body,White,Jersey Fancy
926482001,231,0.008189889206838356,Hair string,Accessories,Light Purple,Accessories
926502001,1016,0.05808172627786029,Trousers,Garment Lower body,Blue,Trousers
926640001,62,0.041274740295243265,Trousers,Garment Lower body,Black,Jersey Fancy
926668002,190,0.02975477252453165,Blouse,Garment Upper body,Light Green,Blouses
926750002,124,0.0489029524330235,Sweater,Garment Upper body,Light Yellow,Jersey Fancy
926949001,7,0.024414043583535106,Skirt,Garment Lower body,Light Pink,Dresses/Skirts girls
927225001,280,0.05826253026634373,Sweater,Garment Upper body,Black,Knitwear
927751001,409,0.057746467199867334,Trousers,Garment Lower body,Black,Jersey Fancy
927792005,30,0.041253107344632764,Vest top,Garment Upper body,White,Jersey Fancy
927922003,135,0.0327653483992467,Blouse,Garment Upper body,Orange,Blouses
927936001,9,0.05565536723163841,Sweater,Garment Upper body,Beige,Knitwear
928070002,92,0.033095799557848166,Dress,Garment Full body,Black,Dresses Ladies
928206001,415,0.033463099857055575,Shirt,Garment Upper body,White,Blouses
928210002,233,0.06658201789481356,Trousers,Garment Lower body,Black,Trousers
928331001,35,0.032760774818401936,Sweater,Garment Upper body,Dark Yellow,Knitwear
928395002,14,0.05886077481840192,Trousers,Garment Lower body,Dark Blue,Trousers
928809001,10,0.011396610169491526,Earring,Accessories,Gold,Accessories
928815001,126,0.09491404358353518,Dress,Garment Full body,Red,Blouses
928834001,214,0.011537462379217496,Necklace,Accessories,Gold,Accessories
928892001,227,0.01306309266034497,Ring,Accessories,Gold,Accessories
928915001,159,0.00816885193476175,Earring,Accessories,Gold,Accessories
928917003,72,0.04160357815442556,Top,Garment Upper body,Beige,Jersey Fancy
929161002,5,0.040661016949152536,Top,Garment Upper body,Light Grey,Jersey Fancy
929744001,463,0.04165530621957032,Bra,Underwear,Light Orange,"Under-, Nightwear"
929872001,53,0.049945634793731965,Dress,Garment Full body,Black,Blouses
930578001,38,0.024801962533452255,Dog wear,Items,Light Beige,Accessories
930866001,40,0.008041101694915252,Earring,Accessories,Gold,Accessories
931769001,274,0.041840591364592526,Trousers,Garment Lower body,Black,Trousers
932243003,301,0.02517343318880564,Top,Garment Upper body,Dark Pink,Jersey Fancy
932383001,59,0.05925624820453888,Dress,Garment Full body,Black,Dresses Ladies
932424001,2,0.022016949152542376,Sweater,Garment Upper body,White,Jersey Fancy
932558002,7,0.030491525423728814,Polo shirt,Garment Upper body,Yellowish Brown,Jersey Fancy
932734001,8,0.04235593220338983,Trousers,Garment Lower body,Grey,Trousers
933032003,131,0.11166813300556332,Jacket,Garment Upper body,Light Grey,Outdoor
933214001,49,0.06682877896921477,Dress,Garment Full body,Black,Dresses Ladies
933373002,23,0.008408253500368456,Earring,Accessories,Silver,Accessories
933405001,7,0.011169491525423732,Ring,Accessories,Pink,Accessories
933409001,76,0.013144290811775216,Ring,Accessories,Gold,Accessories
933410001,11,0.02119722650231125,Earring,Accessories,Light Pink,Accessories
933411001,35,0.02121113801452784,Ring,Accessories,Gold,Accessories
933860001,1,0.025406779661016947,Hoodie,Garment Upper body,Pink,Jersey Fancy
934054002,71,0.05052494628789682,Blouse,Garment Upper body,Light Grey,Blouses
934133001,8,0.016932203389830508,Other accessories,Accessories,Black,Accessories
934255001,10,0.02517627118644068,Top,Garment Upper body,Other Pink,Unknown
934296001,243,0.024864197530864163,Top,Garment Upper body,Black,Jersey Basic
935092001,169,0.02489308996088654,Bra,Underwear,Grey,"Under-, Nightwear"
935196001,25,0.08307728813559322,Leggings/Tights,Garment Lower body,Black,Knitwear
935464001,124,0.033221159103335146,Trousers,Garment Lower body,Black,Unknown
935541001,401,0.02435288896403055,Dress,Garment Full body,Black,Unknown
935548001,32,0.0336615466101695,Trousers,Garment Lower body,Grey,Jersey Fancy
935692002,11,0.04999229583975346,Trousers,Garment Lower body,Dark Grey,Trousers
935694003,36,0.025208097928436892,T-shirt,Garment Upper body,Green,Jersey Fancy
935858001,375,0.016328225988700668,Sweater,Garment Upper body,Black,Unknown
936057002,128,0.0330203919491525,Sweater,Garment Upper body,White,Knitwear
936428003,189,0.06662012375571709,Trousers,Garment Lower body,Light Beige,Jersey Fancy
937066001,96,0.013014124293785324,Necklace,Accessories,Gold,Accessories
937466001,355,0.01838414896156602,T-shirt,Garment Upper body,Light Purple,Jersey Fancy
938208001,89,0.013275566558750717,Underwear Tights,Socks & Tights,Black,Socks and Tights
938622001,5,0.03207118644067797,Top,Garment Upper body,Black,Jersey Fancy
939279001,4,0.0495593220338983,Sneakers,Shoes,Black,Shoes
939551001,14,0.05923849878934623,Dress,Garment Full body,Dark Turquoise,Dresses Ladies
939812001,215,0.013319195900670096,Socks,Socks & Tights,Black,Accessories
939927001,87,0.0497062146892655,Dress,Garment Full body,Black,Dresses Ladies
940098001,26,0.042251629726206,Garment Set,Garment Full body,Black,Jersey Basic
940532001,45,0.03346214689265535,Blouse,Garment Upper body,White,Blouses
940640001,5,0.16779661016949152,Jacket,Garment Upper body,Dark Beige,Outdoor
941005005,414,0.013142266437402775,Vest top,Garment Upper body,Beige,Jersey Basic
941138003,4,0.01657627118644068,T-shirt,Garment Upper body,Greenish Khaki,Jersey Basic
941326004,3,0.013542372881355931,T-shirt,Garment Upper body,Dark Pink,Jersey Fancy
941454002,42,0.03297376916868441,Dress,Garment Full body,Dark Orange,Dresses Ladies
942053001,2,0.026737288135593222,Garment Set,Garment Full body,Black,Unknown
942451001,12,0.0496412429378531,Blouse,Garment Upper body,White,Blouses
942955001,67,0.004491272451302806,Socks,Socks & Tights,White,Socks and Tights
942987001,3,0.03291525423728814,Jacket,Garment Upper body,Light Turquoise,Unknown
944131001,2,0.011847457627118646,Earring,Accessories,Gold,Accessories
946095001,46,0.033012159174649953,Dress,Garment Full body,Dark Red,Dresses Ladies
946748004,268,0.024610106248418875,Sweater,Garment Upper body,Light Pink,Jersey Fancy
946763001,13,0.03388135593220338,Blouse,Garment Upper body,Light Purple,Blouses
946764003,111,0.09904412887463748,Cardigan,Garment Upper body,Light Beige,Knitwear
949198001,123,0.025157778696431,Trousers,Garment Lower body,Black,Jersey Basic
949551001,188,0.033135322755138905,Sweater,Garment Upper body,Black,Jersey Fancy
949594001,5,0.042291525423728805,Trousers,Garment Lower body,Dark Grey,Jersey Fancy
118458038,103,0.03202402501234162,Trousers,Garment Lower body,Black,Jersey Basic
126589011,2,0.0015593220338983049,Hair clip,Accessories,Silver,Accessories
129085001,2621,0.01464383499634632,Leggings/Tights,Garment Lower body,Black,Jersey Basic
146706001,230,0.012661164333087694,Bodysuit,Garment Upper body,White,Jersey Basic
146721002,57,0.0026952126077906626,Hair string,Accessories,Silver,Accessories
146730001,2549,0.009737125226908531,Leggings/Tights,Garment Lower body,Black,Socks and Tights
174057030,9,0.016084745762711863,Pyjama jumpsuit/playsuit,Nightwear,Light Turquoise,"Under-, Nightwear"
179393018,1262,0.010775403583228135,Socks,Socks & Tights,Dark Grey,Socks and Tights
181448106,308,0.006817961699317644,Socks,Socks & Tights,Red,"Under-, Nightwear"
184583014,66,0.01255264509501798,Underwear bottom,Underwear,Light Grey,"Under-, Nightwear"
186262001,2803,0.004024682997031028,Hair clip,Accessories,Black,Accessories
186262013,204,0.004095546693253575,Hair clip,Accessories,Transparent,Accessories
187949019,33,0.026374935798664612,Pyjama jumpsuit/playsuit,Nightwear,Dark Blue,"Under-, Nightwear"
187949030,2,0.03049152542372881,Pyjama jumpsuit/playsuit,Nightwear,Dark Blue,"Under-, Nightwear"
187949031,2,0.028889830508474573,Pyjama jumpsuit/playsuit,Nightwear,Light Pink,"Under-, Nightwear"
188183009,208,0.032182610821382046,Swimsuit,Swimwear,White,Swimwear
188183012,204,0.031183781987371234,Swimsuit,Swimwear,Light Orange,Swimwear
189383014,17,0.011043868394815555,Bodysuit,Garment Upper body,Light Pink,Jersey Basic
189616008,4956,0.014506952709265282,Leggings/Tights,Garment Lower body,Black,Jersey Basic
189616016,623,0.015265554860298708,Leggings/Tights,Garment Lower body,Black,Jersey Basic
189634001,6052,0.010947446984888016,Leggings/Tights,Garment Lower body,Black,Jersey Basic
189955076,4,0.00964406779661017,T-shirt,Garment Upper body,Light Blue,Jersey Basic
192460006,8,0.01682627118644068,Dress,Garment Full body,Dark Grey,Knitwear
211143036,4,0.021635593220338985,Pyjama set,Nightwear,White,"Under-, Nightwear"
212629035,234,0.012949224974648725,Dress,Garment Full body,Red,Jersey Basic
212766043,290,0.020845412039742838,Trousers,Garment Lower body,Black,Trousers
213691075,1,0.001677966101694915,Hair string,Accessories,Dark Green,Accessories
213691080,106,0.002255516469459546,Hair string,Accessories,Grey,Accessories
214844002,2189,0.002252092511865953,Hair clip,Accessories,Greyish Beige,Accessories
215324023,22,0.002524653312788906,Sunglasses,Accessories,Light Grey,Accessories
216081011,165,0.04260523882896765,Cardigan,Garment Upper body,Dark Grey,Knitwear
218829015,172,0.028965510445407953,Gloves,Accessories,Yellowish Brown,Accessories
224337001,519,0.011721694262107701,Gloves,Accessories,Black,Accessories
224606022,4,0.003288135593220339,Belt,Accessories,Gold,Accessories
225784043,14,0.010969733656174334,T-shirt,Garment Upper body,White,Jersey Basic
225784045,18,0.00846045197740113,T-shirt,Garment Upper body,White,Jersey Basic
226959007,1497,0.014993048243379407,Socks,Socks & Tights,Black,Socks and Tights
